0,3210,114,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
1,3210,115,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
2,3210,113,125,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
3,3210,114,121,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
4,3210,114,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
5,3210,113,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
6,3210,113,122,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
7,3210,113,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
8,3210,113,124,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
9,3210,115,124,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
10,3210,113,124,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
11,3210,112,124,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
12,3210,115,124,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
13,3210,114,124,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
14,3210,113,122,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
15,3210,115,125,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
16,3210,114,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
17,3210,113,125,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
18,3210,113,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
19,3210,113,123,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
20,3210,115,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
21,3210,113,122,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
22,3210,112,122,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
23,3210,113,124,112,100,179,646,701,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
24,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
25,3210,113,122,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
26,3210,115,125,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
27,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
28,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
29,3210,114,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
30,3210,115,122,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
31,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
32,3210,113,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
33,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
34,3210,111,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
35,3210,113,122,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
36,3211,114,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
37,3210,115,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
38,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
39,3211,113,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
40,3210,111,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
41,3210,112,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
42,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
43,3210,114,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
44,3210,113,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
45,3211,113,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
46,3210,116,122,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
47,3210,114,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
48,3210,115,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
49,3211,114,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
50,3210,114,125,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
51,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
52,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
53,3210,114,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
54,3210,112,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
55,3210,113,125,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
56,3210,114,123,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
57,3210,113,124,112,100,179,646,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
58,3210,113,125,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
59,3211,115,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
60,3210,114,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
61,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
62,3210,115,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
63,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
64,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
65,3210,113,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
66,3210,114,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
67,3210,112,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
68,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
69,3210,113,125,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
70,3210,114,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
71,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
72,3210,114,122,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
73,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
74,3210,113,122,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
75,3210,113,122,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
76,3210,114,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
77,3211,112,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
78,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
79,3210,113,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
80,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
81,3210,113,124,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
82,3210,113,122,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
83,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
84,3211,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
85,3210,112,122,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
86,3211,113,125,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
87,3210,113,123,112,100,179,645,700,-4.865314,0.163410,-0.547290,-0.005082,-0.007854,0.008915
